transaction_id,batch_id,batch_type,event_timestamp,account_id,merchant_category,country,channel,payment_method,transaction_hour,amount,account_age_days,prior_chargebacks,login_velocity_24h,device_trust_score,ip_risk_score,merchant_risk_score,fraud_probability_simulated,label_fraud
02-0000475,2,feature_drift,2025-03-14 09:10:00,101500,electronics,SG,android,upi,19,96.08,234,0,7,0.838,0.206,0.2974,0.0469,0
02-0000476,2,feature_drift,2025-03-01 14:27:00,103067,jewellery,IN,web,wallet,22,671.08,589,0,2,0.9798,0.2751,0.0466,0.0141,0
02-0000477,2,feature_drift,2025-03-02 01:07:00,100771,grocery,IN,android,card,3,161.17,166,1,3,0.8565,0.487,0.05,0.0494,0
02-0000478,2,feature_drift,2025-03-04 05:30:00,110388,fuel,IN,android,card,0,163.24,334,0,5,0.6629,0.1913,0.1961,0.0409,0
02-0000479,2,feature_drift,2025-03-03 04:00:00,111373,utilities,AE,pos,upi,1,120.19,169,0,3,0.9097,0.1684,0.3187,0.0225,0
02-0000480,2,feature_drift,2025-03-03 22:50:00,104128,electronics,AE,ios,card,14,226.02,314,0,3,0.9557,0.381,0.3309,0.0327,0
02-0000481,2,feature_drift,2025-03-09 10:56:00,108145,electronics,DE,android,netbanking,23,324.91,299,0,5,0.7219,0.2214,0.0293,0.0453,0
02-0000482,2,feature_drift,2025-03-07 09:32:00,112187,grocery,IN,android,upi,2,516.24,601,0,2,0.7384,0.4335,0.183,0.0286,0
02-0000483,2,feature_drift,2025-03-10 22:28:00,109493,gaming,IN,android,upi,3,422.4,599,0,4,0.9571,0.4209,0.0858,0.0403,0
02-0000484,2,feature_drift,2025-03-01 14:46:00,110663,fashion,IN,android,card,23,449.04,519,0,3,0.6195,0.3681,0.0131,0.0387,0
02-0000485,2,feature_drift,2025-03-10 13:40:00,109591,grocery,AE,android,upi,22,149.43,572,0,7,0.8408,0.1422,0.0836,0.0311,0
02-0000486,2,feature_drift,2025-03-14 05:36:00,113310,travel,IN,web,card,18,77.01,300,0,5,0.8483,0.3732,0.3347,0.0577,0
02-0000487,2,feature_drift,2025-03-10 16:22:00,106650,jewellery,IN,android,wallet,2,86.5,654,0,4,0.7624,0.297,0.4958,0.057,0
02-0000488,2,feature_drift,2025-03-02 11:21:00,109031,travel,IN,web,card,20,84.44,457,0,7,0.805,0.2472,0.0475,0.0511,0
02-0000489,2,feature_drift,2025-03-02 08:40:00,101066,utilities,IN,ios,card,2,40.44,517,0,3,0.8967,0.1071,0.1852,0.0105,0
02-0000490,2,feature_drift,2025-03-01 13:32:00,113366,electronics,IN,ios,upi,6,96.93,158,0,5,0.6251,0.5053,0.0142,0.0437,0
02-0000491,2,feature_drift,2025-03-06 00:41:00,108033,fashion,IN,web,wallet,12,86.68,392,1,4,0.9034,0.1717,0.1477,0.0168,0
02-0000492,2,feature_drift,2025-03-01 10:22:00,109335,electronics,US,ios,upi,17,111.6,178,0,6,0.9324,0.3939,0.2836,0.0484,0
02-0000493,2,feature_drift,2025-03-07 13:24:00,114761,electronics,SG,android,upi,19,18.24,632,0,11,0.8293,0.6755,0.3603,0.2142,0
02-0000494,2,feature_drift,2025-03-07 10:02:00,102726,jewellery,IN,ios,upi,21,196.14,499,0,5,0.5626,0.2226,0.1011,0.0507,0
02-0000495,2,feature_drift,2025-03-11 11:59:00,107974,electronics,US,web,wallet,21,102.44,254,1,3,0.7761,0.1099,0.1929,0.0265,0
02-0000496,2,feature_drift,2025-03-08 11:57:00,105975,food_delivery,IN,android,card,23,353.99,289,0,5,0.8781,0.1891,0.1715,0.0289,0
02-0000497,2,feature_drift,2025-03-08 10:05:00,113058,electronics,IN,android,wallet,10,57.94,304,0,5,0.7991,0.0951,0.2296,0.0141,0
02-0000498,2,feature_drift,2025-03-04 11:59:00,109903,fuel,IN,web,upi,14,193.8,208,0,5,0.6161,0.0773,0.0462,0.0194,0
02-0000499,2,feature_drift,2025-03-09 22:15:00,113247,grocery,IN,android,card,7,70.91,237,0,0,0.5734,0.3211,0.1981,0.0156,0
02-0000500,2,feature_drift,2025-03-02 05:14:00,105445,gaming,IN,android,card,14,31.18,327,0,4,0.8688,0.2614,0.2048,0.0264,1
02-0000501,2,feature_drift,2025-03-02 18:21:00,110422,utilities,IN,pos,netbanking,18,180.89,589,0,3,0.6557,0.2206,0.1732,0.0168,0
02-0000502,2,feature_drift,2025-03-14 04:13:00,107282,food_delivery,IN,android,upi,7,440.78,716,0,2,0.7446,0.4831,0.1001,0.0207,0
02-0000503,2,feature_drift,2025-03-07 21:28:00,103061,gaming,BR,android,card,16,154.46,393,0,4,0.6683,0.1964,0.1255,0.0594,0
02-0000504,2,feature_drift,2025-03-06 00:57:00,102981,fashion,IN,web,netbanking,8,398.18,570,0,5,0.9054,0.2583,0.1293,0.0181,0
02-0000505,2,feature_drift,2025-03-12 10:29:00,114063,electronics,IN,android,card,6,264.39,540,0,7,0.7543,0.1269,0.0402,0.0293,0
02-0000506,2,feature_drift,2025-03-10 20:53:00,114834,travel,US,android,card,9,348.61,1161,0,5,0.8035,0.5514,0.2394,0.1253,0
02-0000507,2,feature_drift,2025-03-08 05:06:00,112162,fuel,IN,ios,card,21,180.62,577,0,5,0.8654,0.0478,0.1732,0.0139,0
02-0000508,2,feature_drift,2025-03-14 07:04:00,109377,grocery,IN,ios,netbanking,10,15.58,289,0,6,0.6403,0.7126,0.1553,0.0724,1
02-0000509,2,feature_drift,2025-03-01 13:54:00,111886,grocery,IN,android,upi,16,139.56,179,0,3,0.8166,0.1023,0.4382,0.0134,0
02-0000510,2,feature_drift,2025-03-11 20:08:00,108955,electronics,IN,android,upi,0,347.48,799,0,3,0.5823,0.2862,0.0601,0.0273,0
02-0000511,2,feature_drift,2025-03-05 21:55:00,101103,electronics,IN,android,upi,12,44.83,426,0,6,0.8614,0.5583,0.2784,0.043,0
02-0000512,2,feature_drift,2025-03-11 14:10:00,106278,utilities,IN,android,card,4,464.34,329,0,2,0.9022,0.2203,0.4087,0.0211,0
02-0000513,2,feature_drift,2025-03-03 20:49:00,113105,gaming,IN,android,upi,0,109.36,357,0,2,0.8522,0.2583,0.2823,0.0248,0
02-0000514,2,feature_drift,2025-03-03 11:41:00,104249,utilities,GB,pos,card,16,118.43,284,1,6,0.5566,0.3284,0.1638,0.1418,0
02-0000515,2,feature_drift,2025-03-01 22:37:00,109480,grocery,GB,android,wallet,15,331.94,419,1,5,0.6731,0.1126,0.2369,0.0599,0
02-0000516,2,feature_drift,2025-03-11 12:48:00,113753,fashion,US,ios,card,7,391.78,542,0,2,0.9019,0.0863,0.2163,0.0136,0
02-0000517,2,feature_drift,2025-03-06 20:36:00,109096,travel,IN,pos,netbanking,1,45.52,194,0,4,0.6788,0.7788,0.0739,0.1184,0
02-0000518,2,feature_drift,2025-03-09 14:22:00,102740,fuel,US,ios,upi,21,163.24,348,0,3,0.9749,0.1478,0.3166,0.0142,0
02-0000519,2,feature_drift,2025-03-05 16:58:00,101439,electronics,IN,web,card,7,119.89,598,0,9,0.8882,0.2145,0.0714,0.0378,0
02-0000520,2,feature_drift,2025-03-07 05:41:00,108359,electronics,IN,ios,card,18,122.3,371,0,5,0.7024,0.2206,0.1142,0.0266,0
02-0000521,2,feature_drift,2025-03-07 21:54:00,111773,electronics,GB,android,card,9,174.16,241,0,2,0.7919,0.1218,0.0544,0.0146,0
02-0000522,2,feature_drift,2025-03-12 02:35:00,112095,jewellery,IN,android,upi,23,189.65,811,0,3,0.741,0.0783,0.2324,0.0236,0
02-0000523,2,feature_drift,2025-03-02 06:29:00,111281,jewellery,SG,web,wallet,13,87.3,685,0,5,0.6875,0.3982,0.344,0.0985,1
02-0000524,2,feature_drift,2025-03-03 09:56:00,109731,fashion,IN,pos,card,13,130.83,64,0,7,0.8273,0.4232,0.193,0.0586,0
02-0000525,2,feature_drift,2025-03-04 11:29:00,103987,gaming,BR,web,card,11,64.84,475,0,3,0.8694,0.3445,0.1605,0.0403,0
02-0000526,2,feature_drift,2025-03-01 12:29:00,101924,food_delivery,IN,ios,card,22,75.08,255,0,2,0.6753,0.2765,0.2081,0.0179,0
02-0000527,2,feature_drift,2025-03-13 11:54:00,102088,fashion,IN,android,card,21,233.18,367,0,5,0.9468,0.2151,0.2027,0.0194,0
02-0000528,2,feature_drift,2025-03-09 09:15:00,102839,travel,IN,web,card,15,215.58,26,0,7,0.8296,0.2053,0.1257,0.0613,0
02-0000529,2,feature_drift,2025-03-10 08:30:00,110262,fashion,IN,android,netbanking,7,46.4,265,0,5,0.9152,0.141,0.3358,0.0136,0
02-0000530,2,feature_drift,2025-03-04 23:48:00,106748,gaming,IN,ios,card,14,283.37,636,0,6,0.836,0.435,0.1989,0.0789,0
02-0000531,2,feature_drift,2025-03-10 15:56:00,102923,electronics,IN,ios,card,1,138.94,323,0,3,0.7229,0.2658,0.1431,0.0257,0
02-0000532,2,feature_drift,2025-03-06 05:30:00,101520,jewellery,BR,android,card,9,130.3,647,0,5,0.7355,0.1397,0.2071,0.0571,0
02-0000533,2,feature_drift,2025-03-07 10:38:00,106291,travel,IN,web,card,5,27.0,501,0,4,0.8022,0.1989,0.0638,0.0275,0
02-0000534,2,feature_drift,2025-03-14 17:40:00,114278,pharmacy,GB,ios,upi,18,112.59,218,0,1,0.5106,0.3334,0.0677,0.0266,0
02-0000535,2,feature_drift,2025-03-03 13:30:00,111049,fashion,IN,web,wallet,9,290.81,313,0,5,0.7718,0.3278,0.4933,0.043,0
02-0000536,2,feature_drift,2025-03-09 07:56:00,113592,gaming,US,web,upi,22,75.13,520,0,2,0.7815,0.2606,0.259,0.0301,0
02-0000537,2,feature_drift,2025-03-14 18:35:00,107424,jewellery,IN,android,upi,20,33.81,253,0,3,0.824,0.731,0.0771,0.0485,0
02-0000538,2,feature_drift,2025-03-11 05:19:00,105316,gaming,US,web,card,14,161.21,758,0,5,0.7716,0.2011,0.1306,0.0559,0
02-0000539,2,feature_drift,2025-03-12 10:36:00,111588,fuel,SG,web,card,5,22.77,511,0,4,0.7822,0.3829,0.1128,0.0403,0
02-0000540,2,feature_drift,2025-03-05 05:55:00,107816,electronics,US,android,upi,9,284.47,138,0,5,0.7821,0.2193,0.0303,0.0311,1
02-0000541,2,feature_drift,2025-03-05 12:58:00,102557,jewellery,BR,pos,card,23,176.71,632,1,4,0.8504,0.3648,0.2902,0.1395,0
02-0000542,2,feature_drift,2025-03-02 16:54:00,111223,fuel,BR,android,card,4,29.89,373,0,3,0.5547,0.2937,0.0789,0.0438,0
02-0000543,2,feature_drift,2025-03-12 23:22:00,112800,food_delivery,DE,android,wallet,14,681.3,346,0,7,0.6372,0.3096,0.0561,0.085,0
02-0000544,2,feature_drift,2025-03-03 21:13:00,113789,grocery,IN,ios,upi,8,350.67,692,0,5,0.6934,0.2906,0.0495,0.026,0
02-0000545,2,feature_drift,2025-03-03 11:17:00,108381,electronics,SG,pos,wallet,9,228.35,628,0,5,0.8469,0.238,0.3633,0.036,0
02-0000546,2,feature_drift,2025-03-05 07:24:00,101990,electronics,IN,ios,upi,17,152.19,325,0,2,0.9475,0.2234,0.2946,0.0089,0
02-0000547,2,feature_drift,2025-03-10 05:03:00,108052,travel,GB,pos,card,6,166.63,548,0,6,0.8629,0.5937,0.1391,0.1384,0
02-0000548,2,feature_drift,2025-03-14 01:02:00,103629,jewellery,GB,android,card,10,78.3,450,0,3,0.7571,0.3637,0.1767,0.0553,0
02-0000549,2,feature_drift,2025-03-10 02:06:00,101668,grocery,SG,web,wallet,8,52.72,135,0,6,0.8712,0.3745,0.2605,0.0464,0
02-0000550,2,feature_drift,2025-03-08 06:28:00,110664,gaming,IN,android,upi,1,238.0,745,0,3,0.8609,0.2159,0.0678,0.0218,0
02-0000551,2,feature_drift,2025-03-14 03:26:00,108369,gaming,IN,android,card,22,250.64,521,0,5,0.7955,0.0587,0.3452,0.0365,0
02-0000552,2,feature_drift,2025-03-02 09:16:00,105982,gaming,IN,android,upi,0,177.92,620,1,11,0.9305,0.2587,0.1802,0.187,0
02-0000553,2,feature_drift,2025-03-10 19:11:00,105966,pharmacy,IN,web,card,4,70.66,509,0,5,0.6579,0.3933,0.0331,0.0455,0
02-0000554,2,feature_drift,2025-03-08 12:31:00,103425,gaming,GB,web,card,7,63.29,664,0,4,0.8323,0.4208,0.1955,0.0626,0
02-0000555,2,feature_drift,2025-03-03 14:07:00,113667,fashion,SG,android,card,18,179.01,979,0,2,0.9368,0.2805,0.5001,0.0219,0
02-0000556,2,feature_drift,2025-03-06 18:17:00,101493,fuel,DE,web,upi,14,45.78,649,0,1,0.7951,0.3472,0.0491,0.0118,0
02-0000557,2,feature_drift,2025-03-05 00:31:00,102163,fashion,IN,ios,upi,16,106.82,300,0,4,0.8235,0.2264,0.0877,0.0134,0
02-0000558,2,feature_drift,2025-03-06 14:49:00,101142,gaming,IN,pos,upi,18,286.97,587,0,1,0.7703,0.119,0.2674,0.0141,0
02-0000559,2,feature_drift,2025-03-09 00:30:00,108196,grocery,US,pos,upi,0,128.13,431,0,4,0.7832,0.4194,0.1728,0.0502,0
02-0000560,2,feature_drift,2025-03-10 16:58:00,106199,electronics,IN,pos,wallet,20,49.17,416,0,5,0.6073,0.3518,0.4258,0.0443,0
02-0000561,2,feature_drift,2025-03-08 09:02:00,106913,electronics,IN,android,card,10,189.79,260,0,5,0.8291,0.1054,0.1049,0.0171,0
02-0000562,2,feature_drift,2025-03-01 10:26:00,101176,food_delivery,IN,ios,upi,17,188.29,305,0,3,0.8215,0.3122,0.2354,0.0171,0
02-0000563,2,feature_drift,2025-03-01 02:48:00,114230,travel,IN,ios,upi,10,68.41,569,0,2,0.9088,0.1089,0.2526,0.0102,0
02-0000564,2,feature_drift,2025-03-12 13:19:00,106401,travel,GB,ios,netbanking,12,23.86,79,0,4,0.8731,0.2667,0.2735,0.0373,0
02-0000565,2,feature_drift,2025-03-11 07:23:00,112964,electronics,IN,web,netbanking,20,15.41,560,2,5,0.7955,0.2423,0.0496,0.0331,0
02-0000566,2,feature_drift,2025-03-10 20:37:00,104526,fuel,IN,ios,netbanking,2,113.54,345,0,3,0.9642,0.4238,0.1511,0.0179,0
02-0000567,2,feature_drift,2025-03-10 15:25:00,107328,gaming,US,android,card,17,75.11,555,0,7,0.8887,0.3171,0.0303,0.0725,0
02-0000568,2,feature_drift,2025-03-13 03:44:00,104553,travel,IN,ios,card,18,119.58,356,0,4,0.8379,0.4124,0.0801,0.0409,0
02-0000569,2,feature_drift,2025-03-05 08:47:00,112960,food_delivery,IN,android,card,20,135.44,464,0,2,0.7734,0.2401,0.3562,0.0166,0
02-0000570,2,feature_drift,2025-03-12 22:48:00,113615,fuel,AE,web,upi,22,94.93,127,0,1,0.6737,0.0793,0.3263,0.0145,0
02-0000571,2,feature_drift,2025-03-14 13:46:00,108449,grocery,IN,web,card,8,55.46,569,1,4,0.8953,0.1838,0.3094,0.0231,0
02-0000572,2,feature_drift,2025-03-08 10:03:00,112467,electronics,SG,android,upi,15,72.7,600,0,10,0.8889,0.2122,0.2061,0.0638,0
02-0000573,2,feature_drift,2025-03-08 02:02:00,101773,jewellery,US,pos,upi,14,90.98,267,0,7,0.7472,0.1511,0.5225,0.105,0
02-0000574,2,feature_drift,2025-03-11 07:40:00,109097,fashion,IN,web,upi,3,143.82,141,0,1,0.7056,0.3088,0.3681,0.0215,0
02-0000575,2,feature_drift,2025-03-10 06:02:00,101466,jewellery,BR,web,upi,3,163.22,634,0,4,0.6974,0.144,0.1464,0.0526,0
02-0000576,2,feature_drift,2025-03-07 06:30:00,107472,food_delivery,IN,ios,upi,2,41.17,369,0,0,0.9207,0.1015,0.1908,0.0044,0
02-0000577,2,feature_drift,2025-03-07 04:18:00,106059,grocery,IN,web,upi,3,335.09,57,0,6,0.5809,0.3775,0.0292,0.0719,1
02-0000578,2,feature_drift,2025-03-11 07:31:00,110745,food_delivery,IN,android,netbanking,17,87.87,611,0,7,0.8083,0.1278,0.1948,0.0217,0
02-0000579,2,feature_drift,2025-03-11 10:57:00,113856,electronics,AE,android,upi,15,161.26,258,0,3,0.8509,0.3628,0.2744,0.0289,0
02-0000580,2,feature_drift,2025-03-04 09:17:00,104240,electronics,IN,android,upi,17,50.44,1056,0,3,0.8245,0.1807,0.2195,0.0084,0
02-0000581,2,feature_drift,2025-03-02 09:42:00,111349,gaming,AE,android,card,17,1935.49,596,1,3,0.4471,0.1967,0.0725,0.1477,0
02-0000582,2,feature_drift,2025-03-10 06:00:00,109497,food_delivery,IN,ios,wallet,3,138.56,283,0,4,0.8158,0.1242,0.2235,0.0175,0
02-0000583,2,feature_drift,2025-03-05 04:32:00,113515,fuel,IN,web,card,3,165.34,680,0,3,0.9216,0.1313,0.169,0.0122,0
02-0000584,2,feature_drift,2025-03-04 10:34:00,113353,fashion,IN,web,wallet,13,19.8,165,0,2,0.8237,0.3184,0.0418,0.0082,0
02-0000585,2,feature_drift,2025-03-01 19:25:00,114276,utilities,IN,web,card,4,191.92,1090,0,2,0.7505,0.3826,0.2639,0.0255,0
02-0000586,2,feature_drift,2025-03-04 01:00:00,112375,food_delivery,AE,ios,upi,23,253.14,358,0,7,0.8895,0.2303,0.252,0.0615,0
02-0000587,2,feature_drift,2025-03-14 02:05:00,111177,food_delivery,US,ios,upi,19,95.92,340,0,7,0.8798,0.2858,0.2345,0.0466,0
02-0000588,2,feature_drift,2025-03-09 00:35:00,109450,gaming,IN,web,card,10,59.8,232,0,7,0.546,0.1911,0.1532,0.0851,0
02-0000589,2,feature_drift,2025-03-07 11:10:00,105953,fuel,GB,android,upi,16,79.41,395,0,8,0.9051,0.2098,0.2603,0.0458,0
02-0000590,2,feature_drift,2025-03-03 19:16:00,108359,grocery,GB,web,card,14,508.27,177,0,8,0.9194,0.1225,0.334,0.0661,0
02-0000591,2,feature_drift,2025-03-13 09:10:00,103955,fashion,IN,web,netbanking,14,109.91,240,0,5,0.523,0.1794,0.3504,0.0385,0
02-0000592,2,feature_drift,2025-03-14 22:01:00,108088,electronics,IN,android,card,5,383.2,540,0,6,0.8898,0.7645,0.5469,0.1685,0
02-0000593,2,feature_drift,2025-03-08 17:36:00,111685,grocery,IN,web,card,5,462.63,475,1,3,0.911,0.1956,0.1667,0.0287,0
02-0000594,2,feature_drift,2025-03-11 04:08:00,112670,utilities,SG,web,wallet,3,269.1,167,0,8,0.7982,0.376,0.1167,0.1107,0
02-0000595,2,feature_drift,2025-03-03 11:20:00,112006,travel,SG,ios,wallet,19,103.26,494,0,4,0.8233,0.2988,0.1472,0.0426,0
02-0000596,2,feature_drift,2025-03-09 07:21:00,108556,gaming,GB,android,card,20,385.44,262,0,5,0.831,0.2787,0.0856,0.0709,0
02-0000597,2,feature_drift,2025-03-05 15:23:00,114330,jewellery,US,web,card,5,78.77,672,0,2,0.8842,0.1606,0.12,0.0257,0
02-0000598,2,feature_drift,2025-03-13 17:42:00,114795,fuel,US,web,wallet,12,866.74,863,0,4,0.7166,0.1236,0.0955,0.0247,0
02-0000599,2,feature_drift,2025-03-09 12:18:00,109522,electronics,IN,ios,upi,5,83.47,836,0,6,0.4884,0.1428,0.4946,0.0602,0
02-0000600,2,feature_drift,2025-03-04 05:56:00,110988,jewellery,BR,pos,card,6,132.14,254,0,2,0.625,0.1558,0.3025,0.0483,1
02-0000601,2,feature_drift,2025-03-14 18:30:00,113090,grocery,GB,android,upi,18,48.52,438,0,6,0.6966,0.2487,0.2254,0.0442,0
02-0000602,2,feature_drift,2025-03-14 20:06:00,100718,electronics,SG,ios,upi,18,214.69,818,0,4,0.6853,0.291,0.2642,0.0384,1
02-0000603,2,feature_drift,2025-03-13 17:27:00,104063,fuel,IN,web,card,5,234.87,129,0,5,0.7398,0.3418,0.1142,0.0491,0
02-0000604,2,feature_drift,2025-03-10 15:38:00,105787,pharmacy,AE,web,upi,16,70.62,210,0,4,0.8862,0.2483,0.1759,0.0206,0
02-0000605,2,feature_drift,2025-03-03 13:53:00,104210,pharmacy,SG,android,upi,17,147.0,181,0,4,0.7862,0.0888,0.1192,0.0185,0
02-0000606,2,feature_drift,2025-03-10 23:23:00,113824,food_delivery,IN,android,upi,17,172.19,91,0,3,0.8836,0.1574,0.3558,0.0127,0
02-0000607,2,feature_drift,2025-03-14 17:22:00,106841,grocery,IN,web,netbanking,6,76.6,561,0,5,0.9015,0.474,0.4424,0.0336,0
02-0000608,2,feature_drift,2025-03-04 03:35:00,114097,grocery,US,web,card,5,73.94,765,0,6,0.7744,0.4139,0.3302,0.0935,0
02-0000609,2,feature_drift,2025-03-11 03:21:00,102267,pharmacy,IN,web,card,23,81.75,226,0,6,0.9671,0.6236,0.248,0.0696,0
02-0000610,2,feature_drift,2025-03-11 05:50:00,102758,travel,NG,web,card,13,262.31,77,0,2,0.783,0.2527,0.1475,0.0419,0
02-0000611,2,feature_drift,2025-03-09 13:29:00,112781,gaming,GB,android,card,23,581.91,279,0,6,0.7294,0.0929,0.1631,0.1056,0
02-0000612,2,feature_drift,2025-03-10 16:24:00,109858,electronics,IN,web,upi,2,48.31,194,0,7,0.8708,0.1497,0.2663,0.0291,0
02-0000613,2,feature_drift,2025-03-13 20:16:00,112176,gaming,IN,web,wallet,5,52.59,672,0,3,0.8097,0.2664,0.0816,0.0225,0
02-0000614,2,feature_drift,2025-03-13 08:36:00,102300,travel,AE,android,card,10,113.05,270,0,2,0.8659,0.1513,0.1451,0.0238,0
02-0000615,2,feature_drift,2025-03-02 05:38:00,113599,electronics,IN,android,wallet,21,70.46,508,0,4,0.8198,0.1548,0.4192,0.0152,0
02-0000616,2,feature_drift,2025-03-12 19:04:00,102679,utilities,IN,web,card,11,232.26,203,0,5,0.9745,0.2122,0.0415,0.0157,0
02-0000617,2,feature_drift,2025-03-08 22:27:00,102616,fashion,US,web,netbanking,18,79.68,316,1,7,0.7788,0.2809,0.0618,0.0727,0
02-0000618,2,feature_drift,2025-03-05 01:40:00,107952,gaming,US,web,card,18,24.2,528,0,3,0.9576,0.191,0.4197,0.0278,0
02-0000619,2,feature_drift,2025-03-13 07:28:00,109835,food_delivery,DE,android,netbanking,15,128.41,364,0,4,0.8596,0.2051,0.1893,0.0211,0
02-0000620,2,feature_drift,2025-03-07 00:42:00,100292,fuel,US,ios,card,18,53.19,266,0,8,0.7821,0.2673,0.1739,0.0707,0
02-0000621,2,feature_drift,2025-03-14 03:20:00,100409,gaming,BR,web,upi,0,74.4,866,0,6,0.7643,0.3366,0.0534,0.0806,0
02-0000622,2,feature_drift,2025-03-02 18:19:00,110526,jewellery,SG,android,card,13,212.02,490,1,3,0.5783,0.333,0.2009,0.134,0
02-0000623,2,feature_drift,2025-03-13 10:32:00,101535,jewellery,IN,android,upi,2,173.28,395,0,2,0.9045,0.2583,0.1779,0.0209,0
02-0000624,2,feature_drift,2025-03-04 23:35:00,113188,grocery,IN,web,upi,21,23.22,935,0,5,0.8537,0.2104,0.2532,0.0126,0
02-0000625,2,feature_drift,2025-03-13 18:50:00,108037,gaming,AE,web,card,0,112.97,627,0,5,0.9094,0.0631,0.6183,0.0698,0
02-0000626,2,feature_drift,2025-03-14 23:09:00,110870,food_delivery,IN,pos,card,6,59.3,522,0,6,0.8777,0.1447,0.138,0.0173,0
02-0000627,2,feature_drift,2025-03-12 17:12:00,110684,grocery,NG,web,upi,14,54.83,796,0,5,0.7564,0.1964,0.0923,0.0225,0
02-0000628,2,feature_drift,2025-03-10 06:11:00,103537,food_delivery,IN,web,wallet,7,65.58,245,2,3,0.8783,0.2799,0.0052,0.0249,0
02-0000629,2,feature_drift,2025-03-10 13:09:00,109793,gaming,IN,ios,upi,16,12.65,1282,1,5,0.7638,0.3356,0.107,0.0398,0
02-0000630,2,feature_drift,2025-03-01 01:20:00,113548,electronics,NG,ios,upi,19,355.93,346,0,4,0.872,0.2793,0.3166,0.0328,0
02-0000631,2,feature_drift,2025-03-05 17:26:00,101696,jewellery,IN,android,upi,18,65.05,291,0,6,0.9016,0.2094,0.3145,0.0353,0
02-0000632,2,feature_drift,2025-03-03 20:05:00,112699,travel,IN,pos,card,17,15.21,306,0,7,0.5836,0.3431,0.2391,0.0981,0
02-0000633,2,feature_drift,2025-03-05 23:21:00,104912,travel,GB,ios,upi,4,763.86,288,0,1,0.8783,0.3297,0.2532,0.0449,0
02-0000634,2,feature_drift,2025-03-01 04:29:00,102376,gaming,BR,android,upi,10,109.6,140,1,11,0.9006,0.1913,0.0322,0.1792,0
02-0000635,2,feature_drift,2025-03-12 05:48:00,107474,gaming,IN,web,card,4,92.88,259,0,5,0.8019,0.216,0.0235,0.0426,1
02-0000636,2,feature_drift,2025-03-10 18:44:00,114702,gaming,IN,ios,card,22,25.87,632,0,2,0.9131,0.3341,0.0891,0.0145,0
02-0000637,2,feature_drift,2025-03-11 20:30:00,100137,travel,IN,android,wallet,22,352.5,617,0,4,0.8713,0.3179,0.2169,0.0329,0
02-0000638,2,feature_drift,2025-03-10 20:23:00,109163,gaming,IN,web,wallet,6,107.59,257,0,6,0.8622,0.1983,0.1723,0.0343,0
02-0000639,2,feature_drift,2025-03-08 11:07:00,108764,travel,IN,ios,card,3,283.43,334,0,5,0.9245,0.0898,0.101,0.0317,0
02-0000640,2,feature_drift,2025-03-07 05:51:00,101640,food_delivery,IN,android,card,10,217.11,626,0,1,0.8795,0.3263,0.1289,0.0102,0
02-0000641,2,feature_drift,2025-03-06 15:50:00,107480,grocery,AE,ios,upi,5,75.4,513,0,2,0.6888,0.1229,0.1252,0.0176,0
02-0000642,2,feature_drift,2025-03-03 18:52:00,106898,fuel,GB,web,card,22,68.88,153,0,6,0.7622,0.2709,0.3288,0.0621,0
02-0000643,2,feature_drift,2025-03-01 13:04:00,108333,fashion,IN,web,card,4,389.88,345,0,7,0.8894,0.2462,0.1714,0.049,0
02-0000644,2,feature_drift,2025-03-06 16:00:00,108701,gaming,GB,web,card,18,127.43,522,1,5,0.8429,0.3106,0.061,0.0924,0
02-0000645,2,feature_drift,2025-03-03 18:45:00,114941,electronics,IN,android,upi,15,351.08,342,0,4,0.7012,0.1778,0.1836,0.0205,0
02-0000646,2,feature_drift,2025-03-12 15:25:00,108706,fuel,IN,android,card,9,58.23,672,0,3,0.7735,0.2514,0.1225,0.0135,0
02-0000647,2,feature_drift,2025-03-01 18:23:00,106799,food_delivery,GB,android,upi,3,103.86,32,0,2,0.5346,0.4003,0.2264,0.0589,0
02-0000648,2,feature_drift,2025-03-14 10:37:00,113574,grocery,GB,pos,card,14,145.52,812,0,7,0.8283,0.1907,0.2158,0.0471,0
02-0000649,2,feature_drift,2025-03-03 20:41:00,114490,fuel,IN,android,netbanking,17,74.02,299,0,2,0.8682,0.376,0.4214,0.0157,0
02-0000650,2,feature_drift,2025-03-09 08:56:00,112835,grocery,US,ios,card,21,62.24,621,0,9,0.8198,0.4718,0.1266,0.1103,0
02-0000651,2,feature_drift,2025-03-13 09:22:00,108762,fashion,IN,web,card,13,168.62,721,0,3,0.8703,0.1754,0.3191,0.0135,0
02-0000652,2,feature_drift,2025-03-03 21:14:00,103180,jewellery,IN,web,card,14,253.87,224,0,5,0.816,0.2928,0.2297,0.0552,0
02-0000653,2,feature_drift,2025-03-09 15:46:00,106818,fashion,SG,web,upi,7,45.32,246,0,6,0.7805,0.1925,0.0713,0.0286,0
02-0000654,2,feature_drift,2025-03-02 22:28:00,101663,electronics,IN,pos,card,5,180.83,290,0,9,0.9069,0.3927,0.1489,0.0867,0
02-0000655,2,feature_drift,2025-03-14 20:14:00,102988,travel,IN,android,card,23,101.62,970,0,1,0.8595,0.5136,0.1955,0.0327,0
02-0000656,2,feature_drift,2025-03-01 15:07:00,111546,pharmacy,IN,web,upi,4,114.72,235,1,6,0.8619,0.6998,0.0862,0.1148,1
