transaction_id,batch_id,batch_type,event_timestamp,account_id,merchant_category,country,channel,payment_method,transaction_hour,amount,account_age_days,prior_chargebacks,login_velocity_24h,device_trust_score,ip_risk_score,merchant_risk_score,fraud_probability_simulated,label_fraud
00-0002826,0,baseline,2025-01-13 10:34:00,111708,grocery,GB,web,upi,13,185.76,414,0,0,0.8406,0.1232,0.2365,0.0084,0
00-0002827,0,baseline,2025-01-05 16:06:00,107035,grocery,AE,ios,upi,21,57.11,468,0,5,0.7276,0.0898,0.0196,0.0188,0
00-0002828,0,baseline,2025-01-08 09:07:00,103675,fashion,AE,web,upi,14,291.12,168,0,3,0.7181,0.1434,0.2678,0.0256,0
00-0002829,0,baseline,2025-01-13 07:34:00,104051,fuel,SG,ios,upi,12,73.91,315,0,1,0.9468,0.4942,0.1407,0.0156,0
00-0002830,0,baseline,2025-01-05 22:37:00,110090,fashion,NG,ios,card,8,101.52,328,0,2,0.6672,0.1745,0.316,0.0261,0
00-0002831,0,baseline,2025-01-01 12:56:00,108738,gaming,IN,web,netbanking,23,106.76,316,0,5,0.8109,0.1571,0.4764,0.0513,0
00-0002832,0,baseline,2025-01-12 13:41:00,101723,jewellery,IN,web,upi,8,112.58,323,0,4,0.9406,0.3823,0.1268,0.027,1
00-0002833,0,baseline,2025-01-10 21:08:00,102660,grocery,DE,web,upi,9,186.42,675,0,4,0.7347,0.1376,0.228,0.024,0
00-0002834,0,baseline,2025-01-02 16:52:00,102899,gaming,IN,ios,wallet,0,61.69,1405,1,2,0.7646,0.2691,0.3101,0.0364,0
00-0002835,0,baseline,2025-01-13 22:22:00,107837,fuel,BR,ios,wallet,2,81.78,275,0,2,0.7665,0.1776,0.2064,0.02,0
00-0002836,0,baseline,2025-01-12 22:12:00,112851,travel,IN,ios,netbanking,8,55.84,351,0,5,0.8869,0.0931,0.0775,0.0165,0
00-0002837,0,baseline,2025-01-03 15:54:00,107769,electronics,IN,ios,upi,5,34.24,220,0,1,0.7999,0.3601,0.4745,0.0179,0
00-0002838,0,baseline,2025-01-13 14:54:00,103094,utilities,IN,android,netbanking,4,78.61,318,0,4,0.6664,0.32,0.0749,0.0283,0
00-0002839,0,baseline,2025-01-10 21:10:00,107878,grocery,DE,android,wallet,0,329.72,379,0,3,0.8235,0.1277,0.3053,0.0265,0
00-0002840,0,baseline,2025-01-12 06:35:00,108152,fashion,AE,web,upi,5,126.31,281,0,2,0.6499,0.3833,0.2031,0.0426,0
00-0002841,0,baseline,2025-01-03 02:23:00,108712,fuel,IN,android,wallet,20,71.16,599,0,1,0.937,0.2954,0.1614,0.0062,0
00-0002842,0,baseline,2025-01-11 18:54:00,108781,travel,IN,pos,card,23,40.83,648,0,1,0.7611,0.1472,0.4238,0.0218,0
00-0002843,0,baseline,2025-01-13 18:50:00,102341,grocery,IN,android,card,16,144.33,286,0,1,0.9579,0.3558,0.1177,0.0094,0
00-0002844,0,baseline,2025-01-07 16:44:00,109924,fashion,IN,android,wallet,1,38.31,469,0,2,0.7686,0.2009,0.0881,0.01,0
00-0002845,0,baseline,2025-01-11 23:10:00,112570,gaming,DE,android,card,1,61.34,281,0,2,0.5869,0.1251,0.2796,0.0552,0
00-0002846,0,baseline,2025-01-06 03:55:00,110130,travel,IN,ios,upi,22,120.17,383,0,5,0.7243,0.2676,0.1961,0.0433,0
00-0002847,0,baseline,2025-01-04 01:34:00,101470,food_delivery,IN,pos,netbanking,11,65.22,163,0,4,0.7782,0.3188,0.0767,0.0173,0
00-0002848,0,baseline,2025-01-03 14:21:00,107521,gaming,IN,android,wallet,2,107.17,363,0,3,0.8689,0.1738,0.1449,0.0209,0
00-0002849,0,baseline,2025-01-14 07:15:00,104367,jewellery,IN,pos,upi,8,30.12,876,0,2,0.7784,0.1975,0.0818,0.011,0
00-0002850,0,baseline,2025-01-03 07:47:00,107925,utilities,IN,web,netbanking,16,118.67,303,0,0,0.4517,0.1055,0.022,0.0087,0
00-0002851,0,baseline,2025-01-08 17:53:00,113421,utilities,IN,android,card,2,64.95,186,0,2,0.7763,0.0271,0.1086,0.0096,0
00-0002852,0,baseline,2025-01-08 07:11:00,112291,grocery,IN,android,card,17,33.05,399,0,3,0.9223,0.4286,0.1738,0.0155,0
00-0002853,0,baseline,2025-01-10 00:04:00,101546,gaming,BR,android,card,22,115.46,650,0,0,0.8748,0.0531,0.0854,0.0103,0
00-0002854,0,baseline,2025-01-01 07:39:00,110536,utilities,IN,web,card,6,282.42,536,0,1,0.8988,0.2399,0.0768,0.0081,0
00-0002855,0,baseline,2025-01-02 00:03:00,103874,fuel,SG,ios,wallet,6,329.32,921,0,3,0.8489,0.0921,0.1469,0.0128,0
00-0002856,0,baseline,2025-01-06 15:58:00,105049,gaming,IN,web,upi,2,160.08,214,0,3,0.8931,0.2155,0.1213,0.0233,0
00-0002857,0,baseline,2025-01-02 07:27:00,101869,electronics,US,android,card,10,203.11,295,0,6,0.4426,0.0302,0.4916,0.0931,0
00-0002858,0,baseline,2025-01-09 10:12:00,113675,food_delivery,IN,ios,upi,10,223.65,117,0,2,0.7283,0.1927,0.1553,0.0124,0
00-0002859,0,baseline,2025-01-04 18:08:00,100393,jewellery,IN,web,card,8,152.01,629,0,0,0.7345,0.0721,0.1209,0.0101,0
00-0002860,0,baseline,2025-01-07 20:10:00,101786,fashion,SG,web,card,11,49.19,827,0,0,0.7243,0.1391,0.2045,0.0097,0
00-0002861,0,baseline,2025-01-11 20:26:00,108906,electronics,IN,web,netbanking,8,48.49,490,0,3,0.7613,0.1076,0.2936,0.0102,0
00-0002862,0,baseline,2025-01-12 00:16:00,109655,jewellery,IN,ios,card,14,138.29,388,0,2,0.7034,0.1555,0.0719,0.0198,0
00-0002863,0,baseline,2025-01-10 14:25:00,111200,pharmacy,BR,web,card,5,257.14,220,0,2,0.7166,0.2478,0.0549,0.0316,0
00-0002864,0,baseline,2025-01-03 16:42:00,104498,food_delivery,IN,android,card,12,42.97,219,0,1,0.925,0.3441,0.1159,0.0083,0
00-0002865,0,baseline,2025-01-06 21:55:00,101572,travel,SG,ios,card,8,62.9,394,0,5,0.8545,0.1583,0.336,0.0521,0
00-0002866,0,baseline,2025-01-05 21:30:00,108390,utilities,IN,web,netbanking,9,291.44,313,0,5,0.7181,0.1616,0.1807,0.0231,0
00-0002867,0,baseline,2025-01-03 19:33:00,109948,gaming,SG,web,card,17,44.98,433,0,2,0.8438,0.0772,0.59,0.0299,0
00-0002868,0,baseline,2025-01-02 06:20:00,109641,fashion,SG,android,upi,8,160.68,486,0,0,0.9564,0.1769,0.063,0.0059,0
00-0002869,0,baseline,2025-01-12 21:45:00,114153,utilities,IN,android,card,4,199.7,496,0,6,0.6166,0.1621,0.1191,0.0471,0
00-0002870,0,baseline,2025-01-05 20:48:00,114013,food_delivery,IN,ios,card,14,87.71,221,0,0,0.6198,0.0782,0.1251,0.0077,0
00-0002871,0,baseline,2025-01-13 17:23:00,103736,grocery,US,ios,card,17,251.6,492,0,4,0.7754,0.4129,0.0245,0.0426,1
00-0002872,0,baseline,2025-01-09 08:59:00,101868,gaming,IN,web,card,20,29.71,174,0,1,0.8625,0.0617,0.2436,0.0096,0
00-0002873,0,baseline,2025-01-11 05:41:00,105053,food_delivery,GB,ios,wallet,5,77.19,520,1,4,0.7967,0.2003,0.1867,0.045,0
00-0002874,0,baseline,2025-01-14 17:39:00,100085,gaming,BR,android,card,16,143.65,246,0,3,0.8568,0.2098,0.1558,0.0361,0
00-0002875,0,baseline,2025-01-08 06:48:00,103449,grocery,IN,android,netbanking,14,75.95,624,0,3,0.8694,0.1096,0.2731,0.0082,0
00-0002876,0,baseline,2025-01-13 11:59:00,109918,travel,US,android,upi,6,128.72,755,0,1,0.7504,0.0987,0.2286,0.0177,0
00-0002877,0,baseline,2025-01-14 23:35:00,113833,travel,IN,android,wallet,13,95.28,867,0,1,0.8069,0.0604,0.0602,0.0071,0
00-0002878,0,baseline,2025-01-07 07:26:00,107389,gaming,US,android,netbanking,5,37.7,483,0,3,0.9916,0.0689,0.2443,0.0187,1
00-0002879,0,baseline,2025-01-04 01:37:00,106191,food_delivery,GB,android,card,19,128.73,457,0,1,0.7122,0.2467,0.3699,0.0242,0
00-0002880,0,baseline,2025-01-06 07:56:00,107377,grocery,IN,android,wallet,5,24.5,207,0,1,0.7379,0.0551,0.1308,0.0065,0
00-0002881,0,baseline,2025-01-07 02:05:00,112917,fashion,IN,android,upi,18,405.62,158,0,1,0.7122,0.4447,0.0678,0.0178,0
00-0002882,0,baseline,2025-01-07 10:44:00,100483,gaming,IN,web,wallet,23,33.46,294,0,1,0.7685,0.2458,0.1342,0.0166,0
00-0002883,0,baseline,2025-01-12 07:21:00,112291,fashion,GB,android,upi,1,18.51,246,0,2,0.8935,0.019,0.0783,0.0075,0
00-0002884,0,baseline,2025-01-10 06:12:00,106694,electronics,AE,web,card,5,242.64,153,0,2,0.6778,0.1866,0.133,0.033,0
00-0002885,0,baseline,2025-01-05 19:42:00,105885,grocery,IN,android,upi,2,343.87,362,0,4,0.6787,0.0304,0.0511,0.0172,0
00-0002886,0,baseline,2025-01-03 15:06:00,111837,food_delivery,IN,ios,wallet,2,111.4,330,0,1,0.8719,0.0296,0.2488,0.0064,0
00-0002887,0,baseline,2025-01-14 19:19:00,111092,fashion,NG,android,card,18,256.61,231,0,4,0.7994,0.1308,0.2622,0.0305,0
00-0002888,0,baseline,2025-01-04 12:42:00,114596,grocery,US,android,card,23,50.39,334,0,4,0.9856,0.3777,0.1343,0.0316,0
00-0002889,0,baseline,2025-01-09 20:52:00,108502,utilities,DE,web,card,7,170.73,346,0,5,0.6926,0.3297,0.1346,0.0574,0
00-0002890,0,baseline,2025-01-01 07:09:00,106315,grocery,US,android,upi,16,121.91,501,0,1,0.8328,0.0734,0.2091,0.0085,0
00-0002891,0,baseline,2025-01-06 12:27:00,103070,fashion,IN,web,upi,5,68.23,166,0,0,0.6617,0.2685,0.1462,0.0119,0
00-0002892,0,baseline,2025-01-11 17:17:00,109877,fuel,IN,android,wallet,8,66.45,3,0,2,0.8502,0.154,0.2028,0.008,0
00-0002893,0,baseline,2025-01-02 16:12:00,107953,travel,SG,pos,netbanking,7,127.85,31,0,0,0.8557,0.0214,0.1223,0.0102,0
00-0002894,0,baseline,2025-01-13 17:25:00,113050,fashion,GB,pos,card,9,81.99,446,0,3,0.7533,0.2046,0.329,0.0278,0
00-0002895,0,baseline,2025-01-11 13:49:00,107484,jewellery,DE,ios,upi,6,180.31,316,0,0,0.7866,0.0216,0.1365,0.0117,0
00-0002896,0,baseline,2025-01-09 23:20:00,102673,grocery,IN,web,wallet,2,303.62,581,0,1,0.7661,0.3133,0.2736,0.0172,0
00-0002897,0,baseline,2025-01-10 15:25:00,104055,electronics,IN,android,upi,7,441.36,967,0,3,0.7733,0.2628,0.1887,0.0154,0
00-0002898,0,baseline,2025-01-06 23:04:00,103083,pharmacy,IN,web,card,14,166.09,439,0,1,0.7745,0.2422,0.4332,0.0152,0
00-0002899,0,baseline,2025-01-05 02:30:00,112085,electronics,IN,ios,upi,15,53.74,299,0,0,0.4684,0.0939,0.1466,0.0084,0
00-0002900,0,baseline,2025-01-11 04:11:00,103278,pharmacy,GB,android,upi,22,92.05,467,1,2,0.5481,0.3493,0.2056,0.0548,0
00-0002901,0,baseline,2025-01-01 10:57:00,113220,fuel,IN,web,wallet,3,299.14,564,0,3,0.8776,0.0242,0.2274,0.0104,0
00-0002902,0,baseline,2025-01-10 06:21:00,107266,fashion,GB,ios,upi,12,108.11,308,0,2,0.6507,0.0203,0.1314,0.0128,0
00-0002903,0,baseline,2025-01-03 21:53:00,104520,jewellery,AE,android,wallet,16,47.43,393,0,5,0.7928,0.0913,0.2646,0.0372,0
00-0002904,0,baseline,2025-01-09 04:49:00,108812,grocery,US,pos,card,16,233.71,275,0,5,0.6355,0.3421,0.0351,0.0626,0
00-0002905,0,baseline,2025-01-09 23:30:00,107292,pharmacy,US,web,card,16,50.95,157,0,3,0.8179,0.2787,0.3244,0.0286,0
00-0002906,0,baseline,2025-01-03 07:24:00,103924,gaming,GB,web,upi,2,178.21,767,0,1,0.8936,0.2899,0.1307,0.0249,0
00-0002907,0,baseline,2025-01-08 20:52:00,106028,fashion,BR,android,wallet,15,224.96,129,0,6,0.9427,0.4364,0.1675,0.051,0
00-0002908,0,baseline,2025-01-06 14:00:00,107955,food_delivery,IN,web,upi,15,119.27,364,0,6,0.9206,0.1766,0.1431,0.0162,0
00-0002909,0,baseline,2025-01-12 05:42:00,111550,food_delivery,BR,ios,upi,20,102.03,570,0,0,0.7372,0.1205,0.0296,0.0072,0
00-0002910,0,baseline,2025-01-10 09:09:00,100103,fashion,IN,android,netbanking,15,15.66,192,0,1,0.8602,0.1866,0.2067,0.0053,0
00-0002911,0,baseline,2025-01-14 23:57:00,113883,grocery,IN,ios,card,22,373.75,262,0,4,0.6172,0.0182,0.1893,0.0214,0
00-0002912,0,baseline,2025-01-08 05:12:00,112514,food_delivery,SG,ios,wallet,18,179.11,436,0,2,0.8593,0.2998,0.1892,0.0175,0
00-0002913,0,baseline,2025-01-13 21:30:00,114769,gaming,IN,pos,card,9,101.62,933,0,0,0.48,0.0891,0.1471,0.0161,0
00-0002914,0,baseline,2025-01-09 12:37:00,108250,utilities,NG,pos,card,22,134.32,277,0,1,0.5723,0.5541,0.3375,0.0638,0
00-0002915,0,baseline,2025-01-04 22:46:00,108618,utilities,AE,android,card,15,1599.43,229,0,1,0.9011,0.2003,0.045,0.0154,0
00-0002916,0,baseline,2025-01-12 08:06:00,113724,electronics,IN,android,upi,19,323.68,496,0,2,0.8356,0.1828,0.1482,0.0093,0
00-0002917,0,baseline,2025-01-13 01:23:00,114295,gaming,IN,ios,card,7,64.33,1125,0,5,0.7616,0.1326,0.2014,0.0277,0
00-0002918,0,baseline,2025-01-08 14:41:00,103512,food_delivery,SG,android,wallet,7,31.0,153,0,5,0.631,0.1574,0.067,0.0279,0
00-0002919,0,baseline,2025-01-10 21:12:00,103675,grocery,IN,android,upi,17,133.48,273,0,3,0.8699,0.1147,0.3433,0.0107,0
00-0002920,0,baseline,2025-01-14 02:46:00,102463,food_delivery,US,web,upi,11,33.01,268,0,1,0.889,0.3943,0.2813,0.0149,0
00-0002921,0,baseline,2025-01-11 04:24:00,111695,food_delivery,NG,android,card,16,180.39,294,0,3,0.8623,0.1482,0.1571,0.0186,0
00-0002922,0,baseline,2025-01-05 11:44:00,105622,utilities,US,android,card,17,238.43,186,0,0,0.912,0.3561,0.3207,0.0182,0
00-0002923,0,baseline,2025-01-12 23:22:00,100707,travel,GB,web,card,5,92.76,947,0,4,0.8517,0.154,0.1709,0.0421,0
00-0002924,0,baseline,2025-01-09 05:12:00,110461,electronics,IN,web,wallet,9,304.22,331,0,4,0.897,0.083,0.466,0.0151,0
00-0002925,0,baseline,2025-01-10 12:10:00,103458,grocery,IN,android,card,5,90.16,436,0,2,0.855,0.0752,0.3338,0.0117,0
00-0002926,0,baseline,2025-01-01 15:24:00,111229,fuel,IN,android,wallet,23,18.94,223,0,3,0.8347,0.1111,0.2231,0.01,0
00-0002927,0,baseline,2025-01-08 11:24:00,108216,food_delivery,IN,android,netbanking,17,47.47,79,1,3,0.8981,0.163,0.2296,0.0146,0
00-0002928,0,baseline,2025-01-12 18:57:00,106259,electronics,AE,ios,upi,22,127.38,255,0,1,0.6412,0.1841,0.2677,0.0186,0
00-0002929,0,baseline,2025-01-07 00:33:00,105341,electronics,GB,web,card,5,108.61,102,0,1,0.8474,0.0273,0.2433,0.0134,0
00-0002930,0,baseline,2025-01-09 18:15:00,101523,fashion,US,ios,card,7,183.61,232,0,1,0.9179,0.1788,0.0412,0.0102,0
00-0002931,0,baseline,2025-01-09 05:41:00,112232,jewellery,DE,web,upi,3,67.98,529,0,3,0.7675,0.2214,0.0643,0.0362,0
00-0002932,0,baseline,2025-01-10 03:26:00,108886,utilities,IN,android,upi,16,108.75,160,0,2,0.9551,0.0439,0.2439,0.0054,0
00-0002933,0,baseline,2025-01-08 10:49:00,109300,fuel,IN,web,card,5,201.55,431,0,3,0.9383,0.0808,0.1759,0.0116,0
00-0002934,0,baseline,2025-01-04 12:45:00,109351,fashion,IN,android,wallet,19,152.31,655,0,1,0.8059,0.2613,0.0754,0.0075,0
00-0002935,0,baseline,2025-01-08 17:00:00,109165,travel,IN,web,card,4,166.7,533,0,0,0.6316,0.2517,0.1472,0.0264,0
00-0002936,0,baseline,2025-01-01 16:44:00,109578,grocery,NG,ios,card,2,40.87,528,0,3,0.8868,0.1287,0.2741,0.0195,0
00-0002937,0,baseline,2025-01-10 08:31:00,114239,electronics,BR,ios,card,11,72.79,328,0,1,0.805,0.0358,0.1757,0.0093,0
00-0002938,0,baseline,2025-01-09 08:57:00,112962,jewellery,IN,web,wallet,1,151.55,43,0,2,0.8433,0.1888,0.1218,0.0203,0
00-0002939,0,baseline,2025-01-07 12:55:00,102934,food_delivery,IN,ios,upi,22,65.05,209,0,1,0.878,0.4121,0.2547,0.0111,0
00-0002940,0,baseline,2025-01-10 07:59:00,110963,food_delivery,US,android,card,8,111.98,151,0,4,0.7538,0.2715,0.0868,0.0338,0
00-0002941,0,baseline,2025-01-03 07:34:00,104012,electronics,US,web,upi,6,166.52,285,1,1,0.7414,0.0728,0.0165,0.0147,0
00-0002942,0,baseline,2025-01-08 05:36:00,110303,food_delivery,IN,ios,card,11,229.4,138,0,4,0.58,0.1402,0.3902,0.0368,0
00-0002943,0,baseline,2025-01-05 15:26:00,109435,fashion,BR,android,card,7,75.69,243,0,3,0.6786,0.2061,0.2939,0.0324,0
00-0002944,0,baseline,2025-01-11 03:59:00,105885,gaming,IN,android,wallet,0,130.97,542,0,1,0.5375,0.0991,0.0779,0.0206,0
00-0002945,0,baseline,2025-01-07 03:20:00,112223,utilities,IN,android,upi,21,217.81,489,2,3,0.8106,0.0965,0.3201,0.0308,0
00-0002946,0,baseline,2025-01-04 13:31:00,110041,electronics,IN,web,upi,15,193.76,551,0,2,0.832,0.2947,0.0878,0.0102,0
00-0002947,0,baseline,2025-01-04 22:24:00,111946,grocery,IN,android,wallet,7,125.09,265,0,1,0.9707,0.1583,0.1568,0.0049,0
00-0002948,0,baseline,2025-01-13 13:14:00,105464,gaming,IN,android,upi,19,360.09,401,0,2,0.9188,0.0578,0.1737,0.0108,0
00-0002949,0,baseline,2025-01-08 12:14:00,107700,pharmacy,AE,ios,wallet,1,140.6,402,0,1,0.7689,0.1312,0.0777,0.013,0
00-0002950,0,baseline,2025-01-09 01:16:00,111160,fashion,IN,android,card,4,134.21,363,0,1,0.7359,0.0997,0.5263,0.0173,0
00-0002951,0,baseline,2025-01-10 14:08:00,114509,utilities,US,android,card,18,77.5,122,0,4,0.8754,0.1099,0.2653,0.0216,0
00-0002952,0,baseline,2025-01-12 02:16:00,108869,pharmacy,IN,android,wallet,19,88.32,372,0,2,0.6897,0.0627,0.0757,0.0074,0
00-0002953,0,baseline,2025-01-06 08:53:00,105453,utilities,IN,android,card,11,150.1,695,0,5,0.6566,0.2094,0.2349,0.0312,0
00-0002954,0,baseline,2025-01-01 08:20:00,109153,grocery,IN,android,card,7,411.2,16,0,1,0.7944,0.2543,0.1944,0.0143,0
00-0002955,0,baseline,2025-01-08 19:51:00,100055,fashion,IN,ios,wallet,16,280.23,450,1,1,0.9614,0.3789,0.2949,0.0173,0
00-0002956,0,baseline,2025-01-06 13:42:00,105949,utilities,IN,ios,upi,10,138.92,390,0,3,0.887,0.1478,0.2662,0.01,0
00-0002957,0,baseline,2025-01-02 14:10:00,111119,grocery,IN,web,upi,20,40.06,523,0,4,0.635,0.2421,0.4276,0.0252,0
00-0002958,0,baseline,2025-01-03 13:58:00,104747,travel,IN,web,upi,22,166.71,591,0,6,0.9409,0.1274,0.0689,0.0217,0
00-0002959,0,baseline,2025-01-08 16:42:00,102231,utilities,IN,ios,card,14,174.36,620,0,2,0.918,0.067,0.1859,0.0068,0
00-0002960,0,baseline,2025-01-14 17:03:00,110151,gaming,IN,android,card,8,162.47,298,0,3,0.6892,0.1281,0.2087,0.0292,0
00-0002961,0,baseline,2025-01-04 15:55:00,113201,fashion,AE,web,card,22,54.74,957,1,2,0.9192,0.3407,0.3127,0.0288,0
00-0002962,0,baseline,2025-01-05 15:30:00,100024,fashion,AE,web,wallet,3,28.79,641,0,1,0.8002,0.3459,0.2436,0.0181,0
00-0002963,0,baseline,2025-01-12 11:58:00,111458,grocery,US,ios,card,23,122.33,527,0,6,0.7651,0.2151,0.0205,0.0499,0
00-0002964,0,baseline,2025-01-01 09:42:00,100690,utilities,US,android,card,16,96.63,316,0,1,0.9346,0.3371,0.1811,0.0149,0
00-0002965,0,baseline,2025-01-06 18:08:00,106036,grocery,IN,web,upi,17,84.7,433,0,0,0.7963,0.3049,0.0472,0.0063,0
00-0002966,0,baseline,2025-01-12 01:40:00,100341,pharmacy,IN,pos,card,1,615.36,597,0,0,0.4995,0.3602,0.1069,0.0294,0
00-0002967,0,baseline,2025-01-10 05:58:00,112700,electronics,IN,web,wallet,5,157.21,166,0,1,0.8505,0.1218,0.1142,0.0078,0
00-0002968,0,baseline,2025-01-01 02:13:00,111693,electronics,BR,ios,upi,0,305.95,662,0,3,0.7148,0.0273,0.0507,0.0181,0
00-0002969,0,baseline,2025-01-07 06:31:00,106299,gaming,IN,android,card,12,112.25,189,0,3,0.6705,0.1236,0.072,0.025,0
00-0002970,0,baseline,2025-01-14 05:16:00,114370,gaming,US,android,card,6,50.27,320,0,1,0.7635,0.1695,0.0871,0.0203,0
00-0002971,0,baseline,2025-01-07 13:10:00,108186,electronics,GB,android,wallet,14,40.95,33,0,4,0.816,0.0608,0.0636,0.0132,0
00-0002972,0,baseline,2025-01-11 16:48:00,110989,travel,SG,ios,upi,20,45.61,325,0,5,0.8611,0.5596,0.0524,0.0715,0
00-0002973,0,baseline,2025-01-09 08:23:00,100658,grocery,IN,android,card,23,57.72,292,1,5,0.8817,0.1218,0.1581,0.0304,0
00-0002974,0,baseline,2025-01-06 05:40:00,105503,utilities,IN,web,upi,12,138.19,459,0,4,0.4595,0.1444,0.2256,0.0277,0
00-0002975,0,baseline,2025-01-13 23:15:00,113386,electronics,US,ios,card,9,82.63,196,0,4,0.8288,0.1758,0.11,0.0228,0
00-0002976,0,baseline,2025-01-14 16:38:00,108764,fashion,IN,web,wallet,12,179.2,393,0,4,0.7291,0.0171,0.3575,0.0147,0
00-0002977,0,baseline,2025-01-14 07:22:00,106786,electronics,AE,android,upi,18,610.92,778,0,2,0.9255,0.0325,0.021,0.0075,0
00-0002978,0,baseline,2025-01-09 09:24:00,114686,food_delivery,IN,web,upi,3,214.26,283,0,1,0.9523,0.0009,0.2692,0.0058,0
00-0002979,0,baseline,2025-01-13 21:36:00,111448,food_delivery,IN,ios,wallet,6,116.22,309,0,0,0.8335,0.2998,0.1296,0.0069,0
00-0002980,0,baseline,2025-01-13 11:20:00,110179,food_delivery,IN,ios,card,0,192.63,781,0,2,0.9663,0.0848,0.3252,0.0097,0
00-0002981,0,baseline,2025-01-03 04:48:00,114755,fashion,IN,web,upi,3,111.86,757,1,4,0.6535,0.0463,0.1543,0.0266,0
00-0002982,0,baseline,2025-01-02 04:11:00,111035,electronics,BR,ios,upi,22,59.53,519,0,6,0.9857,0.2771,0.1957,0.0255,0
00-0002983,0,baseline,2025-01-03 12:00:00,107629,utilities,IN,ios,card,5,60.29,468,1,2,0.7707,0.0954,0.4192,0.0247,0
00-0002984,0,baseline,2025-01-09 20:58:00,101875,grocery,IN,pos,upi,20,199.98,362,1,0,0.9436,0.3167,0.1294,0.01,0
00-0002985,0,baseline,2025-01-09 23:48:00,106347,electronics,IN,android,upi,17,54.09,243,0,4,0.7547,0.2211,0.2985,0.018,0
00-0002986,0,baseline,2025-01-07 13:18:00,111776,electronics,DE,web,wallet,12,179.13,322,0,4,0.8284,0.208,0.1127,0.0219,0
00-0002987,0,baseline,2025-01-03 16:35:00,112166,food_delivery,IN,android,upi,23,123.84,41,0,2,0.8806,0.0747,0.1499,0.0085,0
00-0002988,0,baseline,2025-01-02 01:30:00,105376,utilities,DE,web,upi,14,105.86,629,0,1,0.7283,0.0432,0.1991,0.0092,0
00-0002989,0,baseline,2025-01-02 02:44:00,112595,grocery,IN,web,card,3,40.72,275,0,2,0.746,0.0595,0.0909,0.0099,0
00-0002990,0,baseline,2025-01-11 05:30:00,109569,fashion,IN,android,upi,23,35.69,830,0,4,0.9018,0.1814,0.1795,0.0113,0
00-0002991,0,baseline,2025-01-13 07:02:00,103374,gaming,IN,ios,wallet,15,80.63,780,0,2,0.8683,0.0343,0.0792,0.0074,0
00-0002992,0,baseline,2025-01-05 13:47:00,108411,food_delivery,BR,android,upi,0,45.73,241,1,1,0.7913,0.3117,0.0635,0.0265,0
00-0002993,0,baseline,2025-01-12 09:54:00,109213,utilities,SG,android,card,8,52.12,477,0,3,0.7544,0.1844,0.1312,0.0195,0
00-0002994,0,baseline,2025-01-06 11:33:00,102583,jewellery,BR,android,card,16,130.47,823,0,1,0.8445,0.1618,0.1836,0.0192,0
00-0002995,0,baseline,2025-01-14 14:18:00,104336,gaming,AE,ios,card,18,76.72,319,0,2,0.7256,0.2464,0.1062,0.035,0
00-0002996,0,baseline,2025-01-05 03:38:00,109612,travel,IN,android,wallet,19,28.03,202,0,2,0.6804,0.2634,0.161,0.0201,0
00-0002997,0,baseline,2025-01-12 14:38:00,102768,pharmacy,IN,android,upi,9,66.62,331,0,3,0.5652,0.1723,0.0589,0.0146,0
00-0002998,0,baseline,2025-01-08 12:44:00,110290,fuel,IN,web,card,22,69.83,257,0,3,0.8364,0.1583,0.1878,0.0117,0
00-0002999,0,baseline,2025-01-09 12:31:00,113202,gaming,IN,android,card,7,99.62,343,0,1,0.7,0.1513,0.1565,0.017,0
00-0003000,0,baseline,2025-01-02 07:37:00,109252,food_delivery,SG,android,card,0,84.29,586,0,1,0.8937,0.0522,0.2835,0.0116,0
00-0003001,0,baseline,2025-01-06 20:28:00,111459,grocery,DE,web,card,12,45.17,305,0,2,0.7136,0.006,0.2074,0.0128,0
00-0003002,0,baseline,2025-01-14 05:52:00,108200,fuel,IN,android,netbanking,9,59.68,234,0,3,0.844,0.1086,0.1082,0.0076,0
00-0003003,0,baseline,2025-01-14 22:32:00,110429,fashion,BR,pos,upi,23,114.67,713,0,5,0.9043,0.192,0.1279,0.0256,0
00-0003004,0,baseline,2025-01-07 16:35:00,108991,fuel,IN,web,wallet,1,27.56,438,0,3,0.8987,0.3138,0.1331,0.0125,0
00-0003005,0,baseline,2025-01-07 19:14:00,112329,fuel,IN,web,upi,9,44.11,165,0,1,0.8336,0.3082,0.3429,0.0101,0
00-0003006,0,baseline,2025-01-04 17:51:00,101705,travel,IN,android,upi,2,90.28,361,0,5,0.8271,0.3514,0.3428,0.0629,0
00-0003007,0,baseline,2025-01-03 03:00:00,114502,fashion,NG,web,netbanking,3,82.74,153,0,3,0.7429,0.4238,0.0431,0.0385,0
00-0003008,0,baseline,2025-01-05 21:00:00,110547,electronics,IN,pos,upi,14,125.46,162,0,5,0.884,0.0471,0.0819,0.0103,0
00-0003009,0,baseline,2025-01-11 06:56:00,108147,utilities,SG,ios,upi,4,666.2,716,0,1,0.7463,0.1865,0.1379,0.0193,0
00-0003010,0,baseline,2025-01-12 01:37:00,105367,utilities,NG,ios,upi,16,478.86,448,0,3,0.9211,0.2097,0.1433,0.017,0
00-0003011,0,baseline,2025-01-12 07:49:00,114096,utilities,SG,web,card,18,61.28,289,0,4,0.8245,0.0726,0.0854,0.0166,0
00-0003012,0,baseline,2025-01-10 20:02:00,100757,grocery,IN,web,card,4,138.82,986,0,1,0.7345,0.167,0.0324,0.0097,0
